"category_id","views","likes","dislikes","comment_count","ratings_disabled_True","video_error_or_removed_False","video_error_or_removed_True"
10,-0.280524858027612,-0.365033228764454,-0.136519869464519,-0.250227258869316,0,1,0
10,-0.148487583021517,-0.0806620765947793,-0.094870782425658,-0.165196780651222,0,1,0
24,0.199004730421885,-0.118447115541479,0.836591654750611,0.379799077303809,0,1,0
24,-0.299410851824165,-0.374938294580032,-0.146843984643014,-0.241509218653032,0,1,0
10,-0.224149638732845,0.00443287266875243,-0.119613396221557,0.0679417608792496,0,1,0
24,-0.287132055125466,-0.356383090479334,-0.146765623237485,-0.250779532910166,0,1,0
25,-0.307233515672544,-0.370947682205271,-0.147705960103837,-0.252061597647855,0,1,0
24,-0.22727669506237,-0.243525370883653,-0.139673916037077,-0.219694394039437,0,1,0
24,-0.181287565251898,0.196219530860086,0.128243729467848,0.460332466903548,0,1,0
22,-0.309848381287776,-0.383448361227356,-0.147412104833102,-0.257406821400373,0,1,0
24,-0.307545521763856,-0.372448449753086,-0.134364930812462,-0.200917076650519,0,1,0
24,-0.280861795151844,-0.362717758833539,-0.136578640518666,-0.225039617791954,0,1,0
27,-0.300015350476802,-0.364149919864883,-0.146373816209838,-0.237978609606167,0,1,0
20,-0.306797590776254,-0.375564329042835,-0.146981117102691,-0.251450151388342,0,1,0
10,-0.302306375649653,-0.364189940332824,-0.141946396797429,-0.248530988600989,0,1,0
29,-0.307093922927038,-0.371176370593509,-0.148489574159131,-0.253639523478856,0,1,0
24,-0.289782686779486,-0.372937271182946,-0.146256274101544,-0.24454672587771,0,1,0
10,-0.233403733089492,-0.0797473230418254,-0.124667706878202,-0.185926781256005,0,1,0
22,-0.309549734863894,-0.377805475247572,-0.148783429429866,-0.256696754776422,0,1,0
17,-0.306526978615129,-0.38347123006618,-0.148019405725955,-0.249260779297827,0,1,0
24,-0.307338236530231,-0.38146734806424,-0.148176128537014,-0.256262825172896,0,1,0
10,0.178032945398587,0.558813546226726,0.601840474135993,0.576941185814559,0,1,0
20,-0.309709261916313,-0.381498792717623,-0.147118249562367,-0.239181778052305,0,1,0
24,-0.282722155139991,-0.316582735111283,-0.142436155581987,-0.243816935180872,0,1,0
24,-0.306020836569159,-0.371576575272927,-0.148254489942543,-0.253698695697519,0,1,0
25,-0.284819307343763,-0.373097353054713,-0.13610847208549,-0.222791073482777,0,1,0
10,-0.289169562199847,-0.357589421727292,-0.142063938905723,-0.232238904395899,0,1,0
22,-0.308108363500728,-0.384288791054132,-0.147431695184485,-0.257091236234172,0,1,0
17,-0.267752858173446,-0.339411553467187,-0.143435263502487,-0.216361025721446,0,1,0
17,-0.308747155472909,-0.383334017033237,-0.133424593946109,-0.247682853466826,0,1,0
24,-0.278034384591401,-0.330192552816324,-0.0946356982090698,-0.0889237907951872,0,1,0
24,-0.291010145672429,-0.349339488121589,-0.146275864452926,-0.241272529778382,0,1,0
24,-0.310591788923413,-0.384237336166779,-0.148450393456366,-0.257367373254598,0,1,0
17,-0.309946422311748,-0.383897162189274,-0.148469983807749,-0.254625727123232,0,1,0
1,-0.309183974520168,-0.384388842223987,-0.148998923295072,-0.257998543586998,1,1,0
20,-0.296842429462242,-0.344920085018881,-0.126783464827495,-0.208510844712214,0,1,0
24,-0.291229475645586,-0.325261459444932,-0.118144119867882,-0.160561623522655,0,1,0
10,-0.290822005788979,-0.342544584386054,-0.13334623254058,-0.238077229970604,0,1,0
26,-0.280693063604149,-0.272260066865816,-0.136421917707608,-0.181488864856313,0,1,0
24,-0.290256008225155,-0.36049376425792,-0.138067507223725,-0.184841957247191,0,1,0
24,-0.270716495263979,-0.355531226233146,-0.132601799188051,-0.245079275845673,0,1,0
1,-0.285495864045135,-0.298922274329567,0.0161085581553159,0.0617089538467937,0,1,0
22,-0.302518657609284,-0.362389019275447,-0.147177020616514,-0.252712492053143,0,1,0
20,-0.304570734084759,-0.361402800601168,-0.124706887580967,-0.21251483150838,0,1,0
10,-0.304166472652221,-0.370964833834389,-0.147451285535867,-0.253087249438006,0,1,0
24,-0.219536450894552,-0.190566857377331,-0.0876615331169557,0.50697989928253,0,1,0
24,-0.306519352033328,-0.363681108668994,-0.140770975714488,-0.229339465681433,0,1,0
24,-0.0551621008748038,0.742350270812357,0.203451088424663,0.497078414692996,0,1,0
1,-0.305312090432877,-0.339946112574694,-0.147470875887249,-0.178352737267197,0,1,0
22,-0.294863883754746,-0.383860000326185,-0.148724658375719,-0.256893995505297,0,1,0
20,-0.305926266954834,-0.37803416363581,-0.146079960939103,-0.246972786842875,0,1,0
26,-0.304694021724347,-0.372828644198532,-0.14488494950478,-0.254862415997883,0,1,0
22,-0.305823176607738,-0.372025376234845,-0.147490466238632,-0.249221331152052,0,1,0
10,-0.299474599528593,-0.346535196760815,-0.147000707454073,-0.246164099854487,0,1,0
10,-0.290260794562699,-0.243013680614969,-0.147412104833102,-0.207070987391425,0,1,0
24,-0.234079553431242,-0.329011949012043,-0.13802832652096,-0.244349485148835,0,1,0
2,-0.124325993309466,-0.0641107544960206,-0.126039031474966,-0.0233412484441873,0,1,0
25,-0.298625734675647,-0.357652311034057,-0.117066650541853,-0.171508483975228,0,1,0
20,-0.223510951954895,-0.193339704084722,0.106635571893123,0.343802644284087,0,1,0
22,-0.255438085047495,-0.226791098074304,-0.138478904602754,-0.251174014367917,0,1,0
24,-0.283042366381378,-0.304753828229648,-0.133992714136197,-0.25257442354293,0,1,0
10,-0.123282308739356,0.0198864905039665,-0.0296936833766024,-0.0814089190250425,0,1,0
24,-0.272027478376916,-0.354230561025039,-0.140222445875782,-0.257998543586998,0,1,0
24,-0.0402080570718598,-0.0336723300214813,-0.103177091411771,-0.18683408860883,0,1,0
10,-0.28555393126105,-0.348973586700408,-0.145492250397633,-0.241627563090358,0,1,0
25,-0.306933817306345,-0.384251629191043,-0.148724658375719,-0.257860475076786,0,1,0
20,-0.269561147016887,-0.362940730012072,-0.106546631849534,-0.256933443651072,0,1,0
28,-0.251560573068807,-0.322891676021811,-0.130760306158111,-0.194999854784263,0,1,0
10,-0.274141093477954,-0.161311895311926,-0.129075535939229,-0.135551499101282,0,1,0
10,-0.0394561287034529,-0.0815082236312616,-0.0719892520110812,-0.208925050242851,0,1,0
17,-0.286915144619638,-0.378397206452139,-0.145374708289339,-0.250779532910166,0,1,0
10,-0.110242905148132,0.0123683597406271,-0.111091593370238,-0.15233668512856,0,1,0
24,-0.264395163490852,-0.360267934474535,-0.145413888992103,-0.251765736554542,0,1,0
25,-0.299565013970765,-0.343236366760475,-0.0619394017519392,-0.128391660643112,0,1,0
24,-0.191449012454333,-0.297430082596311,-0.0754763345571383,-0.0339330755847849,0,1,0
22,-0.303191322124082,-0.371770960402929,-0.145374708289339,-0.251962977283417,0,1,0
10,-0.191137321945717,-0.156312195424062,-0.132464666728374,0.0123395994093342,0,1,0
24,-0.278388941749448,-0.31170881383695,-0.130721125455346,-0.141212308019999,0,1,0
1,-0.162372853430083,-0.345751939031098,-0.130094234211111,-0.229023880515233,0,1,0
24,-0.304518136968894,-0.377502463133156,-0.14521798547828,-0.250523119962628,0,1,0
17,-0.305438902079228,-0.382021917405719,-0.14639340656122,-0.252633595761593,0,1,0
10,-0.0825511548105662,0.193569604161372,-0.0275191543731623,-0.0541699743673791,0,1,0
24,-0.28894996924111,-0.350865983113081,-0.144120925800869,-0.241509218653032,0,1,0
10,-0.280229840804725,-0.362975033270308,-0.144453961774368,-0.235098894964589,0,1,0
26,-0.306838458735282,-0.374738192240324,-0.147470875887249,-0.253698695697519,0,1,0
10,-0.246804636658056,-0.204065189493106,-0.138909892333165,-0.191035316133872,0,1,0
24,-0.302157683603102,-0.368966669042155,-0.147098659210985,-0.24900436635029,0,1,0
20,-0.298135897735596,-0.360753897299542,-0.144982901261692,-0.240010189113581,0,1,0
10,-0.289915389302813,-0.366316742343442,-0.141632951175311,-0.253028077219343,0,1,0
24,-0.309431023173386,-0.383674191010741,-0.148940152240925,-0.257761854712348,0,1,0
22,-0.240613219761116,-0.354370632662835,4.86526905512395,0.408990705177337,0,1,0
24,-0.272628190037211,-0.337845038007754,-0.114010555726207,-0.210976353823153,0,1,0
1,-0.302333305372975,-0.383008136079997,-0.148587525916043,-0.255513310403171,0,1,0
24,-0.305779363210223,-0.376790670524764,-0.143121817880369,-0.22857022683882,0,1,0
22,-0.26859946135041,-0.371885304597049,1.0202316086087,-0.257998543586998,0,1,0
24,-0.30829939622555,-0.376324717933728,-0.146354225858456,-0.229260569389883,0,1,0
10,-0.261868608433158,-0.310433876072521,-0.096242107022422,-0.190719730967672,0,1,0
20,-0.302665403562547,-0.356591768633602,-0.132601799188051,-0.178786666870723,0,1,0
26,-0.306950175009379,-0.378125638991106,-0.147745140806602,-0.254842691924995,0,1,0
24,-0.278415029918917,-0.229286660110956,-0.134776328191491,-0.151113792609534,0,1,0
10,-0.230869867032692,-0.228214683291088,-0.1289971745337,-0.17101538215304,0,1,0
24,-0.296403033156305,-0.379574951651567,-0.147235791670661,-0.248866297840077,0,1,0
22,-0.139820630269272,0.518029830789249,-0.111326677586826,1.03881980062159,0,1,0
17,-0.303466405040057,-0.38100711268291,-0.148450393456366,-0.250621740327066,0,1,0
17,-0.286841561254543,-0.370464577985117,-0.145315937235192,-0.196262195449064,0,1,0
10,-0.25690033746566,-0.339234319966302,-0.139419241469106,-0.250897877347491,0,1,0
22,0.109549712240334,0.480750764901527,0.017773738022815,0.0452788011314905,0,1,0
20,-0.310519047112171,-0.384168729650307,-0.14897933294369,-0.257860475076786,0,1,0
17,-0.226438034049902,-0.370067231910553,-0.129153897344758,-0.217426125657372,0,1,0
10,-0.139133711936074,-0.105077420644088,-0.0559839349317068,0.0215310173749179,0,1,0
27,-0.243991216930434,-0.288554114527806,-0.107467378364505,-0.151666066650384,0,1,0
23,-0.252382245212851,-0.179063831448936,-0.137597338790548,0.462797976014488,0,1,0
17,-0.297741524560839,-0.345386037609917,-0.147137839913749,-0.242613766734733,0,1,0
26,-0.144326572588316,0.449025968243146,-0.112639231129443,2.30214666906716,0,1,0
24,-0.248355567813569,-0.285455386867175,-0.132915244810168,-0.217958675625335,0,1,0
22,-0.290328539647933,-0.351943677142655,-0.125020333203084,-0.22849133054727,0,1,0
26,-0.305731236849206,-0.370364526815263,-0.147196610967896,-0.251667116190105,0,1,0
23,-0.111523066351172,0.120200652004768,0.0966053119853638,-0.0421974621246552,0,1,0
26,-0.27166745111882,-0.244714550502493,-0.126058621826348,-0.147543735416893,0,1,0
10,-0.23942052756176,0.06531829743239,-0.113716700455472,-0.0098105344433494,0,1,0
1,-0.22596550156097,-0.258675976604451,-0.121337347143204,-0.146005257731667,0,1,0
26,-0.308001749146869,-0.379028958124648,-0.147020297805455,-0.255237173382745,0,1,0
10,-0.216427487972884,0.0490928562868711,-0.105351620415212,-0.158234182921928,0,1,0
22,-0.296308200556401,-0.348484765270548,-0.144336419666074,-0.242258733422758,0,1,0
22,-0.304167156414727,-0.368552171338473,-0.145335527586574,-0.252830836490468,0,1,0
22,-0.310156127012702,-0.380995678263498,-0.147901863617661,-0.253935384572169,0,1,0
22,-0.308036884020267,-0.375958816512546,-0.147588417995543,-0.250365327379528,0,1,0
23,-0.135112504636842,-0.114273552456127,-0.0235814937453113,-0.0993972734984597,0,1,0
22,-0.308849719848846,-0.380183834485252,-0.147941044320426,-0.255986688152471,0,1,0
10,-0.276322874441152,-0.310865525405321,-0.129604475426552,-0.231449941480398,0,1,0
22,-0.299322856849323,-0.352512539508398,-0.146334635507073,-0.245789342469624,0,1,0
24,-0.22521883290415,-0.0263371499687326,-0.126195754286025,-0.115728805849325,0,1,0
24,-0.288220868020988,-0.338256677106583,-0.142436155581987,-0.177327085477046,0,1,0
24,-0.302856962258528,-0.360036387481443,-0.131524329862022,-0.208195259546013,0,1,0
10,-0.296691475739709,-0.366465389795797,-0.141201963444899,-0.232179732177236,0,1,0
24,-0.266797589355105,-0.344296909160931,-0.120044383951969,-0.218589845957736,0,1,0
26,-0.296891081794417,-0.355099576900346,-0.144747817045104,-0.248471816382327,0,1,0
10,-0.188254684413616,0.607029634281953,-0.133267871135051,0.194077206994932,0,1,0
26,-0.304336624322044,-0.37284579582765,-0.146295454804309,-0.253639523478856,0,1,0
17,-0.277976685555297,-0.363183711424575,-0.143337311745575,-0.198431843466691,0,1,0
10,-0.254347957224076,-0.0466732648928379,-0.141770083634987,-0.098726655020284,0,1,0
24,-0.257405690554892,-0.267005951146037,-0.102608971221683,-0.0683121346277301,0,1,0
10,0.109383663145548,0.818303401756056,0.00390376924411611,0.221276703506821,0,1,0
24,-0.254965131781637,-0.31609105507657,-0.113795061861001,-0.184230510987678,0,1,0
24,-0.235915613551859,-0.300674599104445,-0.0437791460205071,-0.0137356249479656,0,1,0
24,-0.27344560181487,-0.330309755615296,-0.139164566901136,-0.199733632277268,0,1,0
26,-0.270712182300478,-0.25719807789546,-0.125745176204231,-0.191074764279647,0,1,0
24,-0.274660174414426,-0.333419917695339,-0.128193970127024,-0.152533925857435,0,1,0
10,-0.261506792873122,-0.274003815826134,-0.142886733663781,-0.223264451232078,0,1,0
10,-0.305301991786631,-0.361451396883669,-0.147862682914896,-0.248333747872114,0,1,0
22,-0.305583018176698,-0.383482664485592,-0.148861790835396,-0.255394965965846,0,1,0
25,-0.298997017716539,-0.365138997144014,-0.0865644734395445,-0.21553261466017,0,1,0
1,-0.267685639059371,-0.250145899723156,-0.136696182626961,-0.207781054015375,0,1,0
22,-0.30011433824886,-0.382610790005433,-0.14705947850822,-0.257998543586998,0,1,0
17,-0.304828196966919,-0.37779404082816,-0.145864467073897,-0.252002425429192,0,1,0
10,-0.242296958634188,-0.307909727987339,-0.122943755956556,-0.188392290366944,0,1,0
10,-0.295941546061705,-0.330335483058973,-0.14580569601975,-0.239240950270968,0,1,0
22,-0.30544994747356,-0.365224755289603,-0.141104011687988,-0.214132205485156,0,1,0
10,0.452230546718632,1.44460371481017,0.495327733670194,0.909607399135451,0,1,0
22,-0.263777988933292,-0.0487171673627191,-0.144767407396486,-0.00065856462354069,0,1,0
24,-0.297298025679865,-0.360728169855865,-0.0937933130996291,-0.240463842789994,0,1,0
24,-0.20573202225307,-0.150560682459865,-0.115166386457765,-0.179319216838686,0,1,0
10,-0.183817013150964,-0.0652827824857427,-0.133542136054403,-0.143460852329177,0,1,0
23,-0.240313258409338,-0.355528367628293,-0.134952641353932,-0.211015801968928,0,1,0
10,-0.270715232933198,-0.312592122736521,-0.137597338790548,-0.209950702033002,0,1,0
25,-0.309005670297386,-0.381550247604977,-0.148234899591161,-0.253580351260194,0,1,0
10,0.527147879866426,0.78859678012388,0.816668267394768,0.329364622930423,0,1,0
27,-0.308730692575643,-0.379323394424505,-0.147157430265132,-0.242909627828046,0,1,0
22,-0.303085917503889,-0.377628241746687,-0.142396974879222,-0.242022044548108,0,1,0
1,-0.225019910611948,-0.291527063574906,-0.138772759873489,-0.206459541131912,0,1,0
22,0.418073348510469,0.579163954175096,0.212305927249482,0.279087961140138,0,1,0
10,-0.30135620875155,-0.379583527466126,-0.138713988819342,-0.245296240647436,0,1,0
10,-0.0530188210004183,0.0147324259540422,0.226215076730946,0.146108261732487,0,1,0
23,-0.3052657523738,-0.37849439901714,-0.147216201319279,-0.252929456854906,0,1,0
24,-0.307816975478835,-0.379695013055392,-0.148254489942543,-0.24979332926579,0,1,0
24,-0.0982021629958381,-0.248036249341657,-0.0673071580307012,-0.171547932121003,0,1,0
10,-0.102774588069336,-0.016617893468598,-0.0858592207897801,-0.168845734135413,0,1,0
10,0.204819025998072,0.251950891073799,0.0682580735351133,-0.0751169397739241,0,1,0
17,-0.303680896078554,-0.383153924927499,-0.14639340656122,-0.253166145729556,0,1,0
23,0.22449423951818,0.215023433582993,0.0798555615534604,0.197469747531585,0,1,0
24,-0.304792956899289,-0.380126662388192,-0.142632059095811,-0.225591891832805,0,1,0
10,-0.282239681796161,-0.336544372799647,-0.127214452557906,-0.225355202958155,0,1,0
10,1.35766328219508,1.9215019038281,3.01905475050055,1.33014435717024,0,1,0
10,-0.223355737865977,0.0673736343216831,-0.0727728660663749,0.0088878866540184,0,1,0
23,-0.291789634929549,-0.363400965393402,-0.145884057425279,-0.2470911312802,0,1,0
15,-0.299389760380703,-0.372028234839698,-0.14112360203937,-0.246203548000262,0,1,0
10,1.94524275758637,1.62980986462994,0.656125337816466,0.579939244893462,0,1,0
24,-0.30737221426708,-0.379695013055392,-0.145453069694868,-0.251844632846092,0,1,0
10,0.0723053789135872,0.642556375394798,0.224197270538565,0.18105931888917,0,1,0
26,-0.30726091876991,-0.381593126677771,-0.144453961774368,-0.249734157047128,0,1,0
1,-0.298283432645597,-0.372102558565875,-0.138713988819342,-0.250779532910166,0,1,0
24,-0.217534078693569,-0.022560932957945,-0.089503026146896,-0.004662551419707,0,1,0
22,-0.260432023407536,-0.328831856906305,-0.0574728016367649,-0.0229270429135494,0,1,0
10,-0.261398968785599,-0.37214543763867,-0.145237575829662,-0.252436355032718,0,1,0
10,1.88404043798309,1.67509302410601,0.657300758899407,0.393014206138447,0,1,0
25,-0.274965132492211,-0.266265572489115,-0.0620961245629979,0.0500914749160451,0,1,0
24,-0.157827305482792,0.112356640288189,0.0294495874466916,-0.256815099213747,0,1,0
25,-0.301661850591842,-0.372445591148233,-0.0695012773855236,-0.176853707727746,0,1,0
10,-0.167588593827726,-0.17538480700315,-0.096868998266657,-0.142277407955925,0,1,0
10,-0.20298014115101,-0.163447273137103,-0.109700678422092,-0.203441757980121,0,1,0
23,-0.30331676624542,-0.375692966261219,-0.148372032050837,-0.254389038248582,0,1,0
10,-0.198634725229586,0.0467087798394851,-0.116988289136323,-0.110225789513707,0,1,0
10,-0.279212191806968,-0.364518679890917,-0.136088881734108,-0.250069466286216,0,1,0
10,-0.139125348994651,-0.074453186854105,-0.0933035543150705,-0.163954164059309,0,1,0
24,-0.298510862574598,-0.374349421980318,-0.146706852183338,-0.240187705769569,0,1,0
24,0.201615072685152,-0.117855384336912,0.841136616271315,0.378970666242533,0,1,0
10,-0.222167148241659,0.00640531001730916,-0.118947324274558,0.0687898960134129,0,1,0
24,-0.286658733679796,-0.355865683000944,-0.146746032886103,-0.250602016254179,0,1,0
25,-0.30719832820203,-0.370870499874241,-0.147705960103837,-0.25202214950208,0,1,0
24,-0.225193428497187,-0.241630115866127,-0.139478012523253,-0.219142119998586,0,1,0
24,-0.179901105277695,0.200530306978381,0.129575873361847,0.464730935157465,0,1,0
22,-0.309834863828998,-0.383439785412797,-0.147412104833102,-0.257406821400373,0,1,0
24,-0.307511386235659,-0.372348398583232,-0.134247388704168,-0.200522595192768,0,1,0
24,-0.279826315731808,-0.361983097386323,-0.136461098410372,-0.224388723386666,0,1,0
27,-0.299899479030551,-0.364038434275616,-0.146373816209838,-0.237998333679054,0,1,0
20,-0.306662679174061,-0.375478570897246,-0.146922346048544,-0.251430427315454,0,1,0
10,-0.301975592387977,-0.363895504032967,-0.141750493283605,-0.248392920090776,0,1,0
29,-0.307021338907144,-0.371004854302331,-0.148489574159131,-0.253659247551744,0,1,0
24,-0.289569563266,-0.37290296792471,-0.146217093398779,-0.244507277731935,0,1,0
10,-0.232540982597957,-0.0787125080850464,-0.124550164769908,-0.185808436818679,0,1,0
22,-0.309543896584033,-0.377785465013601,-0.148783429429866,-0.256696754776422,0,1,0
17,-0.306523296817018,-0.38347123006618,-0.148019405725955,-0.249260779297827,0,1,0
24,-0.307298578304869,-0.381453055039975,-0.148176128537014,-0.256262825172896,0,1,0
10,0.199926810460115,0.574961805041214,0.614711334994193,0.588282527724882,0,1,0
20,-0.309689800983443,-0.381481641088505,-0.147098659210985,-0.23937901878118,0,1,0
24,-0.282460326697215,-0.316299733230838,-0.142436155581987,-0.243777487035097,0,1,0
24,-0.305989488688104,-0.371533696200132,-0.148254489942543,-0.253659247551744,0,1,0
25,-0.283624511259772,-0.372731451633531,-0.135481580841255,-0.223067210503202,0,1,0
10,-0.28782091955195,-0.357043428200372,-0.141946396797429,-0.232041663667023,0,1,0
22,-0.308107890126685,-0.384288791054132,-0.147431695184485,-0.257091236234172,0,1,0
17,-0.267417604156922,-0.339217168337184,-0.14337649244834,-0.216558266450321,0,1,0
17,-0.308736846438199,-0.383328299823531,-0.13334623254058,-0.247465888665063,0,1,0
24,-0.277301811961633,-0.329083414133368,-0.0939304455593055,-0.0852551132381087,0,1,0
24,-0.290417849550672,-0.348536220157902,-0.146217093398779,-0.241095013122395,0,1,0
24,-0.310591210355138,-0.384237336166779,-0.148450393456366,-0.257367373254598,0,1,0
17,-0.309944213232882,-0.383894303584421,-0.148469983807749,-0.254625727123232,0,1,0
1,-0.309140687093811,-0.384388842223987,-0.148998923295072,-0.257998543586998,1,1,0
20,-0.29679272518775,-0.344828609663586,-0.126724693773348,-0.208451672493551,0,1,0
24,-0.290924833150495,-0.324066562616386,-0.118026577759588,-0.158707560671229,0,1,0
10,-0.289834389744381,-0.341829933172809,-0.132523437782521,-0.237801092950179,0,1,0
26,-0.280529013199766,-0.271951337541694,-0.136382737004843,-0.181469140783425,0,1,0
1,-0.28427708367631,-0.295620585724375,0.0229064100849889,0.0749438067543188,0,1,0
24,-0.289845487735828,-0.359953487940707,-0.137812832655754,-0.184112166550353,0,1,0
24,-0.269885197847732,-0.355299679240054,-0.132523437782521,-0.245000379554123,0,1,0
22,-0.302398420602416,-0.362194634145444,-0.147177020616514,-0.252712492053143,0,1,0
20,-0.3044598067674,-0.361059768018811,-0.124510984067143,-0.212061177831967,0,1,0
24,-0.216754747227796,-0.187942658122295,-0.0863881602771034,0.511299471244897,0,1,0
10,-0.303990114522725,-0.370787600333504,-0.147412104833102,-0.252890008709131,0,1,0
24,-0.306294604557237,-0.362820668608247,-0.140437939740988,-0.227406506538457,0,1,0
24,-0.0539011376190548,0.744262677459001,0.203960437560604,0.500037025626123,0,1,0
1,-0.305269539366143,-0.339717424186456,-0.147470875887249,-0.17817522061121,0,1,0
24,-0.309913759502796,-0.383282562145883,-0.147549237292779,-0.251884080991867,0,1,0
22,-0.294844580613223,-0.383860000326185,-0.148724658375719,-0.256893995505297,0,1,0
20,-0.305920113092278,-0.378028446426104,-0.146060370587721,-0.246972786842875,0,1,0
26,-0.304660675152889,-0.372777189311179,-0.14488494950478,-0.254862415997883,0,1,0
22,-0.305736759546372,-0.371865294363078,-0.147470875887249,-0.249201607079165,0,1,0
10,-0.29911872744265,-0.345994920443602,-0.146981117102691,-0.246164099854487,0,1,0
10,-0.289862476604253,-0.242153240554222,-0.147412104833102,-0.207090711464312,0,1,0
24,-0.233600972273986,-0.328677492244244,-0.13802832652096,-0.244349485148835,0,1,0
2,-0.123159441876695,-0.0624556222861447,-0.125843127961142,-0.0230059392050995,0,1,0
20,-0.22224052121829,-0.191567369075874,0.108144028949564,0.348437801412654,0,1,0
25,-0.298389152848486,-0.357197792862433,-0.116341807540706,-0.170364487747752,0,1,0
22,-0.255300753977972,-0.226545258056947,-0.138478904602754,-0.251174014367917,0,1,0
24,-0.282981774503901,-0.304656635664647,-0.133992714136197,-0.25257442354293,0,1,0
10,-0.119315013483886,0.0226221753482691,-0.0287337561588676,-0.0802254746517914,0,1,0
24,-0.270846673125745,-0.353352969335174,-0.140124494118871,-0.257998543586998,0,1,0
24,-0.0332179003733928,-0.0284267901162616,-0.101942899274684,-0.185867609037342,0,1,0
10,-0.285082082534625,-0.348644847142315,-0.145492250397633,-0.24145004643437,0,1,0
25,-0.306932712766912,-0.384251629191043,-0.148724658375719,-0.257860475076786,0,1,0
20,-0.269554204197593,-0.362940730012072,-0.106546631849534,-0.256913719578185,0,1,0
28,-0.251420822531953,-0.322828786715046,-0.130760306158111,-0.1947828899825,0,1,0
10,-0.273743774864709,-0.160460031065738,-0.128957993830935,-0.135393706518181,0,1,0
10,-0.0171517957497138,-0.0725808006754026,-0.0695012773855236,-0.208925050242851,0,1,0
10,-0.106003209429597,0.0156757655555258,-0.110503882828768,-0.15186330737926,0,1,0
17,-0.286875696782739,-0.378380054823021,-0.145374708289339,-0.250759808837279,0,1,0
24,-0.263779724638115,-0.360036387481443,-0.145374708289339,-0.25170656433588,0,1,0
25,-0.299395388272101,-0.342447391821053,-0.0611166069938807,-0.125452773782872,0,1,0
22,-0.303169020946955,-0.371748091564106,-0.145374708289339,-0.251962977283417,0,1,0
24,-0.304399162292808,-0.377405270568155,-0.145159214424133,-0.250523119962628,0,1,0
10,-0.188564376231829,-0.153825209201969,-0.132112040403492,0.0159885528935252,0,1,0
24,-0.278067468177281,-0.310891252848998,-0.130564402644287,-0.140620585833374,0,1,0
1,-0.159306231186686,-0.343636571439893,-0.12991792104867,-0.227662919485994,0,1,0
17,-0.305433063799367,-0.382021917405719,-0.14639340656122,-0.252633595761593,0,1,0
10,-0.0769666034364772,0.196825555088918,-0.0264612753985157,-0.0533612873789909,0,1,0
24,-0.288788864275215,-0.350671597983078,-0.144101335449486,-0.241489494580145,0,1,0
10,-0.279160699230536,-0.36252623230839,-0.14421887755778,-0.234822757944164,0,1,0
26,-0.306828833463078,-0.374729616425765,-0.147451285535867,-0.253678971624631,0,1,0
10,-0.245412338403992,-0.203321952231331,-0.138635627413813,-0.190601386530346,0,1,0
24,-0.302126388319162,-0.368949517413037,-0.147079068859602,-0.24900436635029,0,1,0
20,-0.298011295168111,-0.360573805193804,-0.144904539856162,-0.239872120603368,0,1,0
10,-0.289786473771828,-0.366288156294912,-0.141593770472546,-0.253008353146456,0,1,0
24,-0.309415612218438,-0.383668473801035,-0.148940152240925,-0.257761854712348,0,1,0
22,-0.240324724580596,-0.354264864283275,4.88211675731276,0.406327955337522,0,1,0
24,-0.272465822740535,-0.337727835208781,-0.113893013617913,-0.210325459417865,0,1,0
1,-0.302325468402712,-0.383008136079997,-0.148587525916043,-0.255513310403171,0,1,0
24,-0.305734129690579,-0.376733498427704,-0.143102227528987,-0.228234917599732,0,1,0
10,-0.25915270375835,-0.30809267869793,-0.0951842280477755,-0.188688151460257,0,1,0
22,-0.268588731538774,-0.371888163201902,1.02029037966284,-0.257998543586998,0,1,0
24,-0.308227022594119,-0.376130332803725,-0.146315045155691,-0.228708295349033,0,1,0
20,-0.30260139287254,-0.35633163559198,-0.132484257079757,-0.17841190948586,0,1,0
24,-0.278042168964549,-0.228414785630797,-0.134619605380432,-0.150522070422908,0,1,0
26,-0.306935342622705,-0.378102770152282,-0.147745140806602,-0.254842691924995,0,1,0
10,-0.229190861900048,-0.227251333455633,-0.128624957857435,-0.17054200440374,0,1,0
24,-0.296337076373011,-0.379537789788478,-0.147235791670661,-0.248767677475639,0,1,0
22,-0.139199405733789,0.519107524818823,-0.111228725829914,1.04025965794238,0,1,0
17,-0.303449994739907,-0.38100711268291,-0.148450393456366,-0.250562568108404,0,1,0
10,-0.253048492879514,-0.337261882617746,-0.138929482684548,-0.250661188472841,0,1,0
17,-0.286703704213861,-0.370364526815263,-0.145315937235192,-0.196005782501527,0,1,0
24,-0.253182194748043,-0.292953507396544,-0.0994941053518909,-0.191646762393385,0,1,0
17,-0.186223488993139,-0.364918884570335,-0.119613396221557,-0.203264241324134,0,1,0
10,-0.272806441662877,-0.269410037827394,-0.144022974043957,-0.211074974187591,0,1,0
10,-0.302397684242794,-0.366388207464767,-0.147157430265132,-0.246972786842875,0,1,0
10,-0.279752364186902,-0.313838474452421,-0.140692614308959,-0.236795165232915,0,1,0
10,-0.106966315218202,-0.0778406336048872,-0.039547630121921,0.0391051663176972,0,1,0
27,-0.231651302383099,-0.282288052690072,-0.101649044003949,-0.144644296702428,0,1,0
17,-0.295798481906552,-0.342867606734441,-0.146334635507073,-0.241864251965008,0,1,0
23,-0.248613609264003,-0.17241185795605,-0.136500279113137,0.493173048261267,0,1,0
